episode,timestep,reward,ep_length,elapsed_s,algo
1274,233480,212.474,99,198.7,dqn
1275,233586,212.883,106,198.8,dqn
1276,233714,212.896,128,198.9,dqn
1277,233803,-46.972,89,199.0,dqn
1278,233924,213.422,121,199.1,dqn
1279,234015,-47.199,91,199.1,dqn
1280,234106,-46.928,91,199.2,dqn
1281,234207,213.301,101,199.3,dqn
1282,234299,212.639,92,199.4,dqn
1283,234386,-46.724,87,199.5,dqn
1284,234486,212.808,100,199.6,dqn
1285,234584,212.748,98,199.7,dqn
1286,234676,-47.231,92,199.7,dqn
1287,234774,212.622,98,199.8,dqn
1288,234873,212.681,99,199.9,dqn
1289,235031,222.242,158,200.1,dqn
1290,235127,212.709,96,200.2,dqn
1291,235222,212.859,95,200.2,dqn
1292,235318,212.814,96,200.3,dqn
1293,235413,212.814,95,200.4,dqn
1294,235518,212.833,105,200.5,dqn
1295,235622,213.108,104,200.6,dqn
1296,235707,-47.2,85,200.7,dqn
1297,235949,-69.833,242,200.9,dqn
1298,236047,212.704,98,201.0,dqn
1299,236145,212.976,98,201.1,dqn
1300,236245,212.991,100,201.1,dqn
1301,236343,212.951,98,201.2,dqn
1302,236443,212.562,100,201.3,dqn
1303,236534,-47.071,91,201.4,dqn
1304,236633,212.839,99,201.5,dqn
1305,236732,212.835,99,201.6,dqn
1306,236830,212.864,98,201.7,dqn
1307,236927,212.859,97,201.8,dqn
1308,237024,212.856,97,201.9,dqn
1309,237135,213.218,111,202.0,dqn
1310,237255,212.892,120,202.1,dqn
1311,237351,212.826,96,202.2,dqn
1312,237464,212.938,113,202.3,dqn
1313,237560,213.146,96,202.4,dqn
1314,237681,213.3,121,202.5,dqn
1315,237781,212.98,100,202.6,dqn
1316,237878,212.766,97,202.7,dqn
1317,237977,212.787,99,202.8,dqn
1318,238073,212.716,96,202.9,dqn
1319,238193,213.334,120,203.0,dqn
1320,238292,212.997,99,203.1,dqn
1321,238396,212.762,104,203.1,dqn
1322,238493,212.569,97,203.2,dqn
1323,238589,212.649,96,203.3,dqn
1324,238674,-46.929,85,203.4,dqn
1325,238765,212.839,91,203.5,dqn
1326,238866,203.297,101,203.6,dqn
1327,238949,-57.114,83,203.6,dqn
1328,239054,191.932,105,203.7,dqn
1329,239153,192.227,99,203.8,dqn
1330,239257,212.316,104,203.9,dqn
1331,239378,191.6,121,204.0,dqn
1332,239508,211.114,130,204.2,dqn
1333,239607,212.787,99,204.3,dqn
1334,239706,212.893,99,204.3,dqn
1335,239808,213.086,102,204.4,dqn
1336,239912,212.714,104,204.5,dqn
1337,240018,212.688,106,204.6,dqn
1338,240114,212.914,96,204.7,dqn
1339,240223,212.047,109,204.8,dqn
1340,240324,213.404,101,204.9,dqn
1341,240445,213.37,121,205.0,dqn
1342,240554,212.098,109,205.1,dqn
1343,240649,212.776,95,205.2,dqn
1344,240753,213.245,104,205.3,dqn
1345,240852,213.041,99,205.4,dqn
1346,240966,211.926,114,205.5,dqn
1347,241063,212.934,97,205.5,dqn
1348,241158,212.739,95,205.6,dqn
1349,241253,212.864,95,205.7,dqn
1350,241353,212.891,100,205.8,dqn
1351,241445,-47.053,92,205.9,dqn
1352,241547,212.741,102,206.0,dqn
1353,241654,213.132,107,206.1,dqn
1354,241784,212.618,130,206.2,dqn
1355,241870,-46.964,86,206.3,dqn
1356,241986,212.992,116,206.4,dqn
1357,242063,-47.341,77,206.5,dqn
1358,242169,212.993,106,206.6,dqn
1359,242265,212.882,96,206.7,dqn
1360,242361,212.882,96,206.8,dqn
1361,242455,213.014,94,206.9,dqn
1362,242563,213.264,108,207.0,dqn
1363,242661,212.784,98,207.1,dqn
1364,242761,212.914,100,207.1,dqn
1365,242856,212.521,95,207.2,dqn
1366,242965,213.143,109,207.3,dqn
1367,243297,-36.428,332,207.6,dqn
1368,243397,212.86,100,207.7,dqn
1369,243495,212.869,98,207.8,dqn
1370,243596,213.129,101,207.9,dqn
1371,243696,212.622,100,208.0,dqn
1372,243794,213.229,98,208.1,dqn
1373,243894,213.034,100,208.2,dqn
1374,243998,212.724,104,208.3,dqn
1375,244093,212.562,95,208.4,dqn
1376,244186,212.958,93,208.5,dqn
1377,244278,212.891,92,208.5,dqn
1378,244656,213.978,378,208.9,dqn
1379,244746,212.826,90,209.0,dqn
1380,244863,213.493,117,209.1,dqn
1381,244965,212.907,102,209.2,dqn
1382,245077,213.538,112,209.3,dqn
1383,245173,212.809,96,209.3,dqn
1384,245245,-47.248,72,209.4,dqn
1385,245332,-47.143,87,209.5,dqn
1386,245418,-46.703,86,209.6,dqn
1387,245511,212.939,93,209.6,dqn
1388,245599,212.894,88,209.7,dqn
1389,245702,213.09,103,209.8,dqn
1390,245779,-47.004,77,209.9,dqn
1391,245875,212.914,96,210.0,dqn
1392,245974,212.761,99,210.0,dqn
1393,246068,212.794,94,210.1,dqn
1394,246169,212.755,101,210.2,dqn
1395,246268,212.912,99,210.3,dqn
1396,246362,212.916,94,210.4,dqn
1397,246467,212.744,105,210.5,dqn
1398,246563,212.816,96,210.6,dqn
1399,246874,213.143,311,210.9,dqn
1400,246972,212.716,98,211.0,dqn
1401,247065,192.27,93,211.1,dqn
1402,247165,212.914,100,211.2,dqn
1403,247263,212.904,98,211.2,dqn
1404,247362,212.91,99,211.3,dqn
1405,247461,212.744,99,211.4,dqn
1406,247559,213.282,98,211.5,dqn
1407,247660,212.841,101,211.6,dqn
1408,247707,-77.621,47,211.6,dqn
1409,247804,212.816,97,211.7,dqn
1410,247905,212.934,101,211.8,dqn
1411,248004,212.866,99,211.9,dqn
1412,248087,-47.001,83,212.0,dqn
1413,248179,212.731,92,212.1,dqn
1414,248258,-46.968,79,212.2,dqn
1415,248353,212.955,95,212.2,dqn
1416,248451,203.576,98,212.3,dqn
1417,248551,212.862,100,212.4,dqn
1418,248647,212.719,96,212.5,dqn
1419,248756,212.911,109,212.6,dqn
1420,248853,212.668,97,212.7,dqn
1421,248951,212.618,98,212.8,dqn
1422,249049,212.789,98,212.9,dqn
1423,249146,213.01,97,213.0,dqn
1424,249242,212.914,96,213.1,dqn
1425,249291,-77.678,49,213.1,dqn
1426,249393,212.589,102,213.2,dqn
1427,249525,223.504,132,213.3,dqn
1428,249573,-77.579,48,213.4,dqn
1429,249670,212.639,97,213.5,dqn
1430,249769,212.504,99,213.6,dqn
1431,249868,212.537,99,213.6,dqn
1432,249966,212.623,98,213.7,dqn
1433,250066,212.864,100,213.8,dqn
1434,250163,212.739,97,213.9,dqn
1435,250262,212.714,99,214.0,dqn
1436,250356,213.014,94,214.1,dqn
1437,250461,-36.044,105,214.2,dqn
1438,250561,212.789,100,214.3,dqn
1439,250652,-47.184,91,214.3,dqn
1440,250722,-77.311,70,214.4,dqn
1441,250812,212.517,90,214.5,dqn
1442,250914,212.789,102,214.6,dqn
1443,251019,212.396,105,214.7,dqn
1444,251272,212.746,253,214.9,dqn
1445,251365,212.556,93,215.0,dqn
1446,251453,212.706,88,215.1,dqn
1447,251549,212.698,96,215.1,dqn
1448,251636,212.756,87,215.2,dqn
1449,251726,-47.812,90,215.4,dqn
1450,251796,-47.719,70,215.5,dqn
1451,251883,212.669,87,215.5,dqn
1452,251985,203.037,102,215.6,dqn
1453,252077,192.309,92,215.7,dqn
1454,252192,191.081,115,215.8,dqn
1455,252307,241.993,115,215.9,dqn
1456,252405,213.027,98,216.0,dqn
1457,252515,211.95,110,216.1,dqn
1458,252613,212.814,98,216.2,dqn
1459,252696,-46.946,83,216.3,dqn
1460,252793,213.117,97,216.4,dqn
1461,252890,213.482,97,216.5,dqn
1462,252994,213.342,104,216.6,dqn
1463,253094,212.86,100,216.6,dqn
1464,253188,213.113,94,216.7,dqn
1465,253286,212.914,98,216.8,dqn
1466,253389,212.66,103,216.9,dqn
1467,253475,-46.973,86,217.0,dqn
1468,253574,213.005,99,217.1,dqn
1469,253675,213.239,101,217.2,dqn
1470,253775,212.929,100,217.3,dqn
1471,253870,212.864,95,217.4,dqn
1472,253973,212.863,103,217.5,dqn
1473,254064,213.034,91,217.6,dqn
1474,254168,213.239,104,217.7,dqn
1475,254269,213.294,101,217.8,dqn
1476,254366,212.604,97,217.9,dqn
1477,254466,212.91,100,218.0,dqn
1478,254562,212.887,96,218.1,dqn
1479,254642,-47.123,80,218.1,dqn
1480,254715,-47.497,73,218.2,dqn
1481,254790,-47.146,75,218.2,dqn
1482,254884,212.624,94,218.3,dqn
1483,254968,-46.726,84,218.4,dqn
1484,255047,-47.069,79,218.5,dqn
1485,255147,212.909,100,218.6,dqn
1486,255241,213.06,94,218.6,dqn
1487,255332,212.812,91,218.7,dqn
1488,255433,213.197,101,218.8,dqn
1489,255534,212.646,101,218.9,dqn
1490,255615,-46.895,81,219.0,dqn
1491,255719,212.9,104,219.1,dqn
1492,255804,212.844,85,219.2,dqn
1493,255917,212.144,113,219.3,dqn
1494,256014,213.094,97,219.4,dqn
1495,256115,212.896,101,219.4,dqn
1496,256245,223.627,130,219.6,dqn
1497,256373,212.901,128,219.7,dqn
1498,256469,212.789,96,219.8,dqn
1499,256571,212.739,102,219.9,dqn
1500,256678,192.484,107,220.0,dqn
1501,256775,212.719,97,220.1,dqn
1502,256867,212.87,92,220.2,dqn
1503,256958,212.969,91,220.3,dqn
1504,257059,212.762,101,220.4,dqn
1505,257161,213.589,102,220.5,dqn
1506,257246,-46.797,85,220.6,dqn
1507,257324,-67.404,78,220.6,dqn
1508,257431,-56.207,107,220.7,dqn
1509,257531,192.393,100,220.8,dqn
1510,257615,-47.014,84,220.9,dqn
1511,257711,212.811,96,221.0,dqn
1512,257811,213.004,100,221.1,dqn
1513,257909,212.858,98,221.2,dqn
1514,258019,213.111,110,221.3,dqn
1515,258119,212.774,100,221.4,dqn
1516,258224,213.122,105,221.5,dqn
1517,258326,212.832,102,221.6,dqn
1518,258437,212.626,111,221.7,dqn
1519,258538,212.946,101,221.8,dqn
1520,258633,212.962,95,221.9,dqn
1521,258727,212.505,94,222.0,dqn
1522,258832,213.157,105,222.1,dqn
1523,258924,212.594,92,222.2,dqn
1524,259024,212.762,100,222.2,dqn
1525,259120,212.764,96,222.3,dqn
1526,259197,-47.305,77,222.4,dqn
1527,259293,212.978,96,222.5,dqn
1528,259391,213.021,98,222.6,dqn
1529,259469,-67.499,78,222.6,dqn
1530,259566,213.043,97,222.7,dqn
1531,259729,224.834,163,222.8,dqn
1532,259853,-76.113,124,223.0,dqn
1533,259957,212.914,104,223.0,dqn
1534,260058,212.809,101,223.1,dqn
1535,260177,-48.837,119,223.2,dqn
1536,260277,212.952,100,223.3,dqn
1537,260371,213.133,94,223.4,dqn
1538,260466,213.083,95,223.5,dqn
1539,260664,209.395,198,223.7,dqn
1540,260849,212.008,185,223.9,dqn
1541,260947,-46.697,98,223.9,dqn
1542,261054,212.958,107,224.1,dqn
1543,261264,209.539,210,224.2,dqn
1544,261370,212.189,106,224.3,dqn
1545,261481,213.058,111,224.4,dqn
1546,261578,203.137,97,224.5,dqn
1547,261677,213.012,99,224.6,dqn
1548,261776,213.491,99,224.7,dqn
1549,261871,213.012,95,224.8,dqn
1550,262000,213.054,129,224.9,dqn
1551,262178,211.312,178,225.0,dqn
1552,262297,212.907,119,225.1,dqn
1553,262394,212.836,97,225.2,dqn
1554,262473,-47.373,79,225.3,dqn
1555,262588,-48.229,115,225.4,dqn
1556,262729,223.578,141,225.5,dqn
1557,262816,-46.952,87,225.6,dqn
1558,262920,212.671,104,225.7,dqn
1559,263040,211.946,120,225.8,dqn
1560,263234,222.287,194,226.0,dqn
1561,263332,-47.252,98,226.1,dqn
1562,263473,211.512,141,226.3,dqn
1563,263573,202.505,100,226.4,dqn
1564,263680,212.34,107,226.5,dqn
1565,263828,223.0,148,226.6,dqn
1566,263966,191.572,138,226.7,dqn
1567,264142,210.451,176,226.9,dqn
1568,264231,-47.733,89,226.9,dqn
1569,264352,211.901,121,227.0,dqn
1570,264449,212.341,97,227.1,dqn
1571,264553,212.91,104,227.2,dqn
1572,264648,192.214,95,227.3,dqn
1573,264745,212.704,97,227.4,dqn
1574,264832,192.145,87,227.4,dqn
1575,264940,213.459,108,227.5,dqn
1576,265039,212.778,99,227.6,dqn
1577,265132,212.812,93,227.7,dqn
1578,265231,212.491,99,227.8,dqn
1579,265333,212.993,102,227.9,dqn
1580,265445,212.968,112,228.0,dqn
1581,265557,212.77,112,228.1,dqn
1582,265646,212.571,89,228.1,dqn
1583,265778,190.335,132,228.3,dqn
1584,265883,212.955,105,228.4,dqn
1585,266018,211.131,135,228.5,dqn
1586,266130,213.009,112,228.6,dqn
1587,266299,213.399,169,228.7,dqn
1588,266396,212.867,97,228.8,dqn
1589,266611,215.959,215,229.0,dqn
1590,266739,213.764,128,229.1,dqn
1591,266848,213.435,109,229.2,dqn
1592,266947,212.853,99,229.3,dqn
1593,267048,212.915,101,229.4,dqn
1594,267145,213.081,97,229.4,dqn
1595,267240,212.852,95,229.5,dqn
1596,267345,212.201,105,229.6,dqn
1597,267442,212.922,97,229.7,dqn
1598,267543,212.749,101,229.8,dqn
1599,267641,213.098,98,229.9,dqn
1600,267743,213.201,102,229.9,dqn
1601,267849,212.451,106,230.1,dqn
1602,267951,213.29,102,230.2,dqn
1603,268052,212.95,101,230.3,dqn
1604,268155,213.031,103,230.4,dqn
1605,268267,213.536,112,230.5,dqn
1606,268374,-35.812,107,230.6,dqn
1607,268471,212.844,97,230.6,dqn
1608,268570,213.114,99,230.7,dqn
1609,268665,213.207,95,230.8,dqn
1610,268761,212.918,96,230.9,dqn
1611,269961,5.75,1200,232.0,dqn
1612,270076,212.912,115,232.1,dqn
1613,270176,212.646,100,232.1,dqn
1614,270279,213.1,103,232.2,dqn
1615,270389,212.612,110,232.3,dqn
1616,270498,213.143,109,232.4,dqn
1617,270594,203.104,96,232.5,dqn
1618,270690,192.03,96,232.6,dqn
1619,271890,-6.381,1200,233.7,dqn
1620,271987,212.868,97,233.8,dqn
1621,272127,-35.636,140,233.9,dqn
1622,272232,213.179,105,234.0,dqn
1623,272338,212.601,106,234.1,dqn
1624,272434,212.906,96,234.2,dqn
1625,272530,212.979,96,234.2,dqn
1626,272633,212.736,103,234.3,dqn
1627,272730,212.909,97,234.4,dqn
1628,272832,212.812,102,234.5,dqn
1629,272923,-46.694,91,234.6,dqn
1630,273018,212.91,95,234.7,dqn
1631,273149,212.524,131,234.8,dqn
1632,273250,212.871,101,234.9,dqn
1633,273364,213.112,114,235.0,dqn
1634,273456,-46.863,92,235.1,dqn
1635,273569,212.722,113,235.2,dqn
1636,273663,-46.854,94,235.3,dqn
1637,273752,212.531,89,235.3,dqn
1638,273850,212.914,98,235.4,dqn
1639,273949,212.785,99,235.5,dqn
1640,274591,206.322,642,236.1,dqn
1641,274689,212.758,98,236.1,dqn
1642,274786,212.959,97,236.2,dqn
1643,274882,212.789,96,236.3,dqn
1644,274981,212.741,99,236.4,dqn
1645,276181,-16.258,1200,237.5,dqn
1646,276275,213.06,94,237.5,dqn
1647,276375,212.805,100,237.6,dqn
1648,276464,212.867,89,237.7,dqn
1649,276566,212.858,102,237.8,dqn
1650,276646,-46.879,80,237.9,dqn
1651,276747,212.702,101,238.0,dqn
1652,276854,213.326,107,238.1,dqn
1653,276949,212.679,95,238.1,dqn
1654,277031,-47.024,82,238.2,dqn
1655,277129,212.846,98,238.3,dqn
1656,277225,212.864,96,238.4,dqn
1657,277324,212.641,99,238.5,dqn
1658,277421,212.814,97,238.6,dqn
1659,277514,212.816,93,238.7,dqn
1660,277612,-46.527,98,238.8,dqn
1661,277722,213.032,110,238.9,dqn
1662,277819,212.814,97,239.0,dqn
1663,277917,212.829,98,239.1,dqn
1664,278014,212.641,97,239.2,dqn
1665,278110,212.857,96,239.3,dqn
1666,278212,212.684,102,239.4,dqn
1667,278308,212.682,96,239.5,dqn
1668,278411,212.484,103,239.6,dqn
1669,278510,212.884,99,239.7,dqn
1670,278604,212.462,94,239.8,dqn
1671,278710,-76.592,106,239.9,dqn
1672,278813,212.871,103,240.0,dqn
1673,278924,212.575,111,240.1,dqn
1674,279008,-47.42,84,240.1,dqn
1675,279090,-47.078,82,240.2,dqn
1676,279190,212.654,100,240.3,dqn
1677,279284,212.729,94,240.4,dqn
1678,279383,212.712,99,240.5,dqn
1679,279482,212.541,99,240.6,dqn
1680,279556,-47.58,74,240.6,dqn
1681,279660,212.851,104,240.7,dqn
1682,279765,212.464,105,240.8,dqn
1683,279860,212.804,95,240.9,dqn
1684,279956,212.805,96,241.0,dqn
1685,280057,203.144,101,241.1,dqn
1686,280160,212.864,103,241.2,dqn
1687,280255,212.991,95,241.3,dqn
1688,280359,212.743,104,241.4,dqn
1689,280455,213.0,96,241.5,dqn
1690,280552,213.01,97,241.6,dqn
1691,280654,212.865,102,241.7,dqn
1692,280754,212.708,100,241.8,dqn
1693,280849,213.001,95,241.8,dqn
1694,281005,212.275,156,242.0,dqn
1695,281106,213.028,101,242.1,dqn
1696,281205,212.76,99,242.2,dqn
1697,281307,213.001,102,242.2,dqn
1698,281611,-80.73,304,242.5,dqn
1699,281710,233.043,99,242.6,dqn
1700,281815,-78.134,105,242.7,dqn
1701,281915,232.989,100,242.8,dqn
1702,282014,212.81,99,242.9,dqn
1703,282116,212.642,102,242.9,dqn
1704,282213,213.101,97,243.0,dqn
1705,282310,212.921,97,243.1,dqn
1706,282396,-46.969,86,243.2,dqn
1707,282490,213.016,94,243.3,dqn
1708,282542,-77.636,52,243.3,dqn
1709,282652,213.136,110,243.4,dqn
1710,282754,212.804,102,243.5,dqn
1711,282849,212.816,95,243.6,dqn
1712,282948,212.687,99,243.7,dqn
1713,283044,212.964,96,243.8,dqn
1714,283142,212.615,98,243.9,dqn
1715,283229,-46.712,87,244.0,dqn
1716,283325,212.71,96,244.1,dqn
1717,283440,213.103,115,244.2,dqn
1718,283535,213.012,95,244.3,dqn
1719,283631,213.014,96,244.4,dqn
1720,283735,212.76,104,244.4,dqn
1721,283832,192.244,97,244.5,dqn
1722,283925,192.303,93,244.6,dqn
1723,284027,192.211,102,244.7,dqn
1724,284124,212.951,97,244.8,dqn
1725,284222,212.776,98,244.9,dqn
1726,284319,212.868,97,245.0,dqn
1727,284415,213.005,96,245.1,dqn
1728,284513,212.835,98,245.1,dqn
1729,284659,211.37,146,245.3,dqn
1730,284755,212.757,96,245.4,dqn
1731,284854,212.752,99,245.5,dqn
1732,284969,253.331,115,245.6,dqn
1733,285056,-77.373,87,245.7,dqn
1734,285159,212.876,103,245.8,dqn
1735,285255,212.782,96,245.9,dqn
1736,285352,212.807,97,246.0,dqn
1737,285448,212.661,96,246.1,dqn
1738,285799,210.207,351,246.4,dqn
1739,285898,212.807,99,246.5,dqn
1740,285995,212.861,97,246.6,dqn
1741,286096,213.033,101,246.7,dqn
1742,286253,211.362,157,246.8,dqn
1743,286357,213.002,104,246.9,dqn
1744,286467,213.08,110,247.0,dqn
1745,286563,212.739,96,247.1,dqn
1746,286649,-46.993,86,247.2,dqn
1747,286720,-76.847,71,247.2,dqn
1748,286820,212.764,100,247.3,dqn
1749,286914,212.96,94,247.4,dqn
1750,286972,-77.681,58,247.4,dqn
1751,287072,192.22,100,247.5,dqn
1752,287122,-77.638,50,247.6,dqn
1753,287217,191.974,95,247.7,dqn
1754,287265,-77.538,48,247.7,dqn
1755,287520,204.778,255,248.0,dqn
1756,287655,213.712,135,248.1,dqn
1757,287758,213.073,103,248.2,dqn
1758,287845,-47.021,87,248.3,dqn
1759,287941,192.069,96,248.4,dqn
1760,288019,-67.592,78,248.5,dqn
1761,288114,212.98,95,248.6,dqn
1762,288211,212.654,97,248.7,dqn
1763,288305,212.912,94,248.8,dqn
1764,288405,213.082,100,248.8,dqn
1765,288500,212.861,95,248.9,dqn
1766,288597,212.793,97,249.0,dqn
1767,288696,212.912,99,249.1,dqn
1768,288801,213.097,105,249.2,dqn
1769,288899,212.672,98,249.3,dqn
1770,288993,213.014,94,249.4,dqn
1771,289096,212.81,103,249.5,dqn
1772,289198,212.705,102,249.6,dqn
1773,289299,213.094,101,249.6,dqn
1774,289397,212.764,98,249.7,dqn
1775,289493,212.814,96,249.8,dqn
1776,289602,212.65,109,249.9,dqn
1777,289701,212.91,99,250.0,dqn
1778,289749,-77.786,48,250.1,dqn
1779,289844,212.91,95,250.2,dqn
1780,289939,212.814,95,250.2,dqn
1781,290019,-47.267,80,250.3,dqn
1782,290117,212.86,98,250.4,dqn
1783,290206,212.881,89,250.5,dqn
1784,290324,213.301,118,250.6,dqn
1785,290420,212.685,96,250.7,dqn
1786,290531,213.152,111,250.8,dqn
1787,290608,-47.168,77,250.9,dqn
1788,290703,212.955,95,251.0,dqn
1789,290797,212.914,94,251.1,dqn
1790,290891,213.06,94,251.1,dqn
1791,290989,212.914,98,251.2,dqn
1792,291087,212.762,98,251.3,dqn
1793,291185,212.818,98,251.4,dqn
1794,291289,213.255,104,251.5,dqn
1795,291388,212.916,99,251.6,dqn
1796,291488,212.754,100,251.7,dqn
1797,291537,-77.548,49,251.7,dqn
1798,291643,212.872,106,251.8,dqn
1799,291746,212.979,103,251.9,dqn
1800,291874,213.192,128,252.0,dqn
1801,291976,213.145,102,252.2,dqn
1802,292099,213.292,123,252.4,dqn
1803,292195,212.858,96,252.6,dqn
1804,292276,-46.951,81,252.7,dqn
1805,292330,-88.748,54,252.8,dqn
1806,292433,212.712,103,252.9,dqn
1807,292578,212.728,145,253.1,dqn
1808,292683,212.962,105,253.2,dqn
1809,292764,-46.859,81,253.3,dqn
1810,292863,212.622,99,253.3,dqn
1811,293004,189.777,141,253.5,dqn
1812,293124,213.071,120,253.6,dqn
1813,293222,212.924,98,253.7,dqn
1814,293271,-77.473,49,253.7,dqn
1815,293366,212.505,95,253.8,dqn
1816,293461,212.83,95,253.9,dqn
1817,293541,-47.151,80,254.0,dqn
1818,293657,213.281,116,254.1,dqn
1819,293752,213.014,95,254.1,dqn
1820,293830,-46.869,78,254.2,dqn
1821,293930,212.449,100,254.3,dqn
1822,294027,212.901,97,254.4,dqn
1823,294142,213.347,115,254.5,dqn
1824,294236,212.914,94,254.6,dqn
1825,294342,212.849,106,254.7,dqn
1826,294437,213.01,95,254.8,dqn
1827,294530,-46.733,93,254.9,dqn
1828,294627,212.816,97,255.0,dqn
1829,294671,-78.06,44,255.0,dqn
1830,294767,212.612,96,255.1,dqn
1831,294978,-72.966,211,255.3,dqn
1832,295074,212.819,96,255.4,dqn
1833,295167,212.906,93,255.4,dqn
1834,295264,212.778,97,255.5,dqn
1835,295348,-47.218,84,255.6,dqn
1836,295444,212.819,96,255.7,dqn
1837,295543,212.966,99,255.8,dqn
1838,295638,192.17,95,255.8,dqn
1839,295735,212.674,97,255.9,dqn
1840,295826,191.87,91,256.0,dqn
1841,295937,191.939,111,256.1,dqn
1842,295987,-77.693,50,256.2,dqn
1843,296102,212.984,115,256.3,dqn
1844,296204,212.577,102,256.4,dqn
1845,296298,212.688,94,256.4,dqn
1846,296388,212.684,90,256.5,dqn
1847,296485,212.598,97,256.6,dqn
1848,296585,212.816,100,256.7,dqn
1849,296680,213.003,95,256.8,dqn
1850,296770,212.937,90,256.9,dqn
1851,296841,-47.015,71,257.0,dqn
1852,296938,212.718,97,257.1,dqn
1853,297019,-46.818,81,257.1,dqn
1854,297088,-47.144,69,257.2,dqn
1855,297184,212.708,96,257.3,dqn
1856,297283,212.912,99,257.4,dqn
1857,297380,212.729,97,257.4,dqn
1858,297457,-47.324,77,257.6,dqn
1859,297553,213.294,96,257.7,dqn
1860,297635,-46.876,82,257.7,dqn
1861,297716,-47.211,81,257.8,dqn
1862,297811,213.025,95,257.9,dqn
1863,297894,-46.919,83,258.0,dqn
1864,297977,-46.818,83,258.1,dqn
1865,298072,213.012,95,258.2,dqn
1866,298162,212.916,90,258.3,dqn
1867,298267,192.229,105,258.3,dqn
1868,298363,212.886,96,258.4,dqn
1869,298457,212.794,94,258.5,dqn
1870,298547,203.0,90,258.6,dqn
1871,298594,-77.308,47,258.6,dqn
1872,298698,212.647,104,258.7,dqn
1873,298792,212.982,94,258.9,dqn
1874,298898,213.001,106,259.0,dqn
1875,299006,212.876,108,259.1,dqn
1876,299080,-88.993,74,259.1,dqn
1877,299179,213.138,99,259.3,dqn
1878,299273,212.877,94,259.3,dqn
1879,299366,212.92,93,259.4,dqn
1880,299466,213.102,100,259.5,dqn
1881,299563,212.638,97,259.6,dqn
1882,299688,212.806,125,259.7,dqn
1883,299802,212.68,114,259.8,dqn
1884,299901,213.148,99,259.9,dqn
1885,299995,212.841,94,260.0,dqn
